text,rat,date
꽤 괜찮은 게임. 1.난이도 [보통~어려움] 일반난이도를 깨면 도전기능이 풀리는데 보상을 많이 얻는 대신에 난이도가 올라간다 꽤 어려움 2.영웅획득 [현질이답] 난 현질을 하지않았다 그래서 기본영웅 외 영웅은 얻지도 써보지도 못했다 물론 기본영웅들로도 클리어가 가능한 난이도이고 재미는있다 하지만 새로운영웅을 플레이 하며 얻는 재미는 돈을 써서 얻어야한다 3.재미 [●●●●/○○○○○] 재미없지도 그렇다고 막 재밌지만도 않은 게임인것같다 약간 롤토체스랑 비슷한 느낌이긴하지만 그거랑은 또 다르다 잠깐 킬링타임용으로 즐기기에 적합한게임이다 주구장창잡고있을정도는 아닌게임. 총평:현질을 해도되고 안해도 문제없는 킬링타임용게임 클리어난이도는 꽤 있으므로 추천한다,4,2021년 1월 14일
아니저기여저에반139보석짜리샀는데잠금해제안돼고나갔다와도안돼있어요!!!ㅠㅠㅠㅠ열심히모아서한건데보석만없어지고 이건우편으로다시주세요 ㅠㅠㅠㅠㅠ내보석놰나ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ크흠....... 어쨌뜬잃고답변해주세여,2,2021년 6월 5일
아니 로그인 조차 안되잖아요;; 서버의연결할수없다? 하.. 몇번이나 지우고 다시깔고 play게임 그앱도 지우고 다시까는데 안된다구여;;; 이럴거면 그냥 하지말라는거 아니예요? 어썸피스 신작이라 해서 해보려고 하는데 되지도 않고;; 어쩌란거죠??,1,2020년 10월 23일
이맵을 안해봤어요.왜냐하면 로그인 시간이 20분동안 기다렸는데 로그인이 안됍니다.계속 기다려도 안됄것 같네요...포기 하겠습니다.하고싶은데... 할수있는 방법 알려주세요.그럼 감사 하겠습니다.이긴글 읽어주셔서 감사 하겠습니다,1,2020년 12월 12일
"정말 재미있습니다. 난이도 어렵다는 분들 계시는데 무작정 난이도 낮추면 게임 망하죠. 생각하고 말해주세요. 그리고 신규유닛 확률은 동일합니다. 같은 두루마리 네번 구매하시면 확률 두배되서 잘 나오니 활용해보세요^^ 적당한 난이도에 아기자기한 캐릭터, 여러가지 유닛들까지 정말 맘에 드네요. 킹갓캐슬 흥해라~~",5,2021년 5월 10일
다른 게임에서는 보지 못했던 특별한 전투 방식이라 더 재밌는것 같아요! 무과금으로도 충분히 깰 수 있고 그렇다고 너무 쉽지도 않아서 너무 재밌어요!렉도 안걸리고 정말 좋아요!,5,2020년 11월 3일
매우 재미있게 즐기고 있습니다. 너무 재밌어서 현질도 좀 했구요. 다 좋은데 최적화 딱 하나만 아쉬운 것 같습니다. 이 게임만 하면 핸드폰이 달아올라요 ㅠ.ㅠ 기종인 갤럭시 a quantum 이구요 안좋은 폰이 아닌데도 좀..... 최적화 부탁드려요.,5,2021년 4월 3일
아니 계속해가지고 깼는데 갑자기 렉 걸리더니 나가져서 다시 들어가려 하는데 인증이 안 된대요;;; 오랫동안 계속해서 깼는데;; 빨리 좀 고치세요;;;;,1,2020년 10월 23일
"게임은 괜찮지만 재화수급을 위한 원정이 기본적으로 하나같이 재미가 없다. 단계별로 올라가는 게 아니라서 시작부터 숨이 턱 막힘. 부족한 재화수급은 뽑기와도 연결되는데, 확률이 엄청나게 낮은 건 아니지만 기회 자체가 별로 없어서 더 낮게 느껴진다. 17레벨 찍을 동안 카인 하나 먹고, 청아는 상점에 떴을 때 다이아로 샀다. 무과금도 얼마든지 모든 캐릭을 모을 수 있다? 가능은 하겠지만 그렇게까지 시간을 들이고 싶을 정도로 재밌지는 않음. 성장하는 맛이 느껴지지 않기 때문에 어차피 똑같은 데서 죽을 확률이 높음. 4번째마다 두 배가 되는 건 좋으나, 그 게이지가 일단위로 리셋돼서 거의 쓸모가 없다. 게이지 리셋이라도 없애면 생기는 대로 바로 써볼 텐데.",3,2021년 9월 14일
게임 자체는 재밌는데 어제부터 계속 하루에 처음 접속할때마다 새로운 버전 나왔다면서 업뎃하라는데 막상 플레이스토어 들어가보면 업뎃하는것도 없고 로그인도 안되어서 삭제했다가 다시 깔아서 하는데 이 버그 좀 빨리 고쳐주세요......;;,3,2021년 5월 26일
"게임 자체는 너무 재밌습니다. 허나 컨텐츠 부분에서의 재미는 점점 떨어져가네요..다양한 조합을 위해 추가적인 아이템과 아이템 옵션이 필요할듯 합니다. 또한, 유저들끼리 겨룰수 있는 결투장 시스템도 도입되면 좋을듯 하네요. 돈도 나가는곳은 많은데 들여오는 방법은 몇개 없으니 농장 시스템등을 추가해서 추가적인 돈벌이 수단을 만들면 좋을듯 하네요.",5,2021년 1월 2일
게임 튜토리얼이 끝나자 갑자기 튕겨서 다시 들어가니 계속 서버 연결을 할 수 없다네요. 삭제해서 다시 들어가도 연결이 안 된다며 튕기고.. 와이파이 3칸이면서 폰 기종은 갤럭시 a51 입니다. 데이터를 써서도 해봤지만 안되네요.,1,2020년 10월 23일
"재미있네요. 근데 컨텐츠가 부족한것 같네요. 물론 만들고 계시겠지만, 온라인 경쟁 컨텐츠가 재미있을것 같고, 또한 친구 시스템이 있으면 재미있을것 같아요.",5,2020년 11월 5일
할로윈도 준비하시고 바쁜걸알겠지만 버그가좀......많습니다 상점에서 골드로 구매하는데 구매가 안되고 테스트삼아 다른것도해보는데 게임이 시작도 안돼고 경험치 다모아서 업그레이드하는데 안됩니다 고쳐주실꺼죠....,4,2020년 10월 22일
게임 재밌게 즐기고 있는 유저입니다 버그를 하나 발견해서 글써봅니다. 마법사의 제단 사용중 바샤크가 스킬 시전중에 제단효과로 마나가 다 차버리면 다음 스킬을 시전을 안하고 평타만 치는 버그가 있습니다. 고쳐주시면 감사하겠습니다. 항상 재밌는 게임 만들어주셔서 감사합니다.,4,2021년 3월 26일
게임이 너무재밌고 시간이 빠르게 가고 좋은데 오류나 버그가 너무많아 짜증이 나고 그중에서 하나는 광고봤는데 팅겨 보상을 못받는 오류가 있습니다.빨리 수정해주셨으면 좋겄습니다.,4,2020년 10월 27일
평상시에 킹갓캐슬을 재밌게 하는 유저입니다 저의 개인 의견을 말해보겠습니다 챕터7의 난이도가 어려운것 같습니다 악령벤시가 캐릭터를 뒤로 빠지게 하는게 5등급 영웅 2명 3등급 영웅 3명으로 악령벤시 3레벨 짜리 2마리와 몹 디른 몹 4마리 정도 있는데 이기기가 어렵습니다 그리고 7챕터 보스가 계속 뒤로 빠지게 하는게 너무 빨라서 왠만한 7등급 딜러 2명 아이템 킹갓보우 킹갓 갑옷 킹갓 소드 킹갓태프 이런 아이템들 좋은 옵션이 붙인게 나오고 거기에 나머지 5등급 영웅으로 가도 깨기가 어렵습니다.,5,2020년 12월 13일
정말 재밌습니다 이 게임은 영웅을사서 합성을 하면 등급이 올라갑니다 근데 쫌 문제는아닌데 챕터를깰때마다 그 기록이 삭제돼서 다시 등급을 올려야해요 쳅터는 다시 안 께도 됨 하지만 정말 재밌으니 추천드려요,5,2020년 11월 10일
"심심할때 종종하는 편인데 들어갈때마다 업데이트가 있어서 좀 귀찮아요,, 그뿐이면 모르겠는데 업데이트하고 들어가도 업데이트패치 받으라는 메시지가 뜨는 버그때문에 잘 하지도 못하고,, 또 매번 들어갈때마다 인증실패람서 로그인다시하라는거때문에 들어가는 시간도 늘어나고,, 제발 이런것좀 패치해주세요. 맨날 버그패치한다면서 이건 왜 안고쳐주나요.",4,2021년 5월 26일
아니.. 깔았는데 로그인이 안돼네요.. 와파도 만땅인데 나갔다 들어와도 안돼서 지웠다가 다시 깔았는데도 안돼네요.. 저도 라이더 보고 온건데 전만 안돼는줄 알고 친구한테 말했더니 친구는 된다고 하는데 이거 뭔가요? 이거 좀 고쳐봐요..,1,2020년 10월 29일
컨텐츠 부족이라고 평을 낮게 주기에는 이만한 혜자겜이 없다 1. 직관적인 게임디자인 2. 적절한 운빨요소로 인해 매판 조금씩 다른 양상 3. 골드나 영웅경험치의 요구량이 높긴하나 무과금으로도 충분 4. 컨텐츠는 점차 추가되는 중 한번에 몰아치는 스타일보다는 하루에 몇판씩 꾸준히하기 좋은 게임,5,2021년 1월 10일
"현질유도가 있긴한데 뭐 괜찮고요. 신규캐릭터 확률은 상점에 신캐 팔때 잘하면 나옵니다. 그리고 패키지열렸을때도 일반뽑기에서 뽑을수도 있어요. 결국엔 현질아닌이상은 노가다, 운 게임입니다.",4,2021년 9월 3일
잠시 다른게임하고 다시 할려고 들어가니 정보를 못가져온다고 해서요 정말 재미있어서 5개를 줄려고했는데 이런점 때문에 어쩔수 없이 4개밖에 못줄거 같아요 그리고 분명 업그레이드할수있다고 뜨는데 경험치가 부족하다고 뜨더라구요...,4,2020년 10월 22일
진짜 재미있는데요 사망 시 광고보고 부활 선택 후 광고 30초 다 보고 x표 누르면 튕기는 현상이 잦습니다. 광고는 광고대로보고 게임은 도로아미타불 되어버리고 빠른 개선 부탁드립니다.,4,2020년 10월 30일
굉장히 재미있게 즐기고 있는 유저 중 한 명입니다. 다만 아쉬운 점은 게임의 진행이 어느순간 좀 힘들다는 점입니다. 진행이 막히면 성장도 막히기 때문에 흥미가 약간 떨어진다는 생각이듭니다. 이 순간 재미있게 진행할 수 있는 컨텐츠를 좀 거 만들어주시면 감사할 것 같습니다.,5,2021년 1월 30일
"아레나 관련해서 드릴 말씀이 있습니다. 솔직히 아레나 컨텐츠는 재미를 위하기 보다는 아레나 토큰을 수급하기 위한 노가다성 컨텐츠로서 활용되고 있는게 현실인데, 패배시 토큰 획득이 불가하다는게 좀 마음에 안듭니다. 등급이 올라갈 수록 등장하는 적 플레이어는 강해져만 가는데 어차피 패배하는거 5번이나 되는 전투를 계속 보고있자니 지루하기도 하고 패배할 시엔 점수만 떨어지는게 아닌 토큰획득 마저 불가능해지니까요 그렇다고 패작을 해서 밑으로 가자니 그것도 맘대로 되진 않죠, 비매너 행위기도 하고.. 차라리 패배시에도 승리시의 1/4 정도 되는 양의 토큰을 얻을 수 있게끔 하는게 어떨까 싶습니다. 패작관련이 고민되시면 패배시 코인 획득은 하루 10회 정도로 제한해두는 것도 좋은 방법이죠. 그렇게 되면 아레나 토큰의 노가다의 지루함이 조금은 완화가 되지 않을까 싶은데, 해당 내용으로 업데이트를 요청드려봐도 괜찮을까요?",5,2021년 8월 16일
안녕하세요.게임잘즐기는유저입니다. 게임도 재미있고 캐릭터들도 귀엽습니다 그런데 오늘도 할려고 보니 코인이-254 로 되어있는것입니다 어제 몇코인정도 남겨둔것같은데 하루아침에 마이너스가 되어있었습니다.왜 마이너스가 되어있는지 이해가안가서 리뷰로 써봅니다.이글을 보시게되시면 마이너스가 되어있는 이유를 알려주세요,3,2020년 11월 13일
왜 챕터 1를 깼는데 튕길려고 하다가 계속 재시도 누르니까 괜찮아지죠? 와이파이 정상입니다만.. 그리고 보상 받을려고 좀비고에 들어갔는데 왜 보상은 또 안주시는지 모르겠네요. 혹시 몰라서 다시 들어갔는데 갑자기 카드를 찾을 수 없다는둥.. 진짜 너무하시는거 아닌가요..,1,2020년 10월 22일
챕터 4까지 기본으로 다깨는데 6시간정도 걸렸습니다. 아직 신규게임이기에 기대되네요. 비슷한 장르의 게임이 많은것 같으면서 신선해서 좋습니다. 계속 업데이트되는걸 보고싶네요,5,2020년 10월 26일
무과금으로도 무난한게 게임을 할 수 있어서 좋았어요. 흔한 다른 게임에서는 무과금이라도 무한 광고 시청을 이용한 게임인데 굳이 광고를 볼 필요는 없더라구요. 단점은 3D 게임이 아닌데도 불구하고 발열이 심하고 배터리 소모가 심한거 같아요 저사양 모드라던가 최적화가 필요해 보입니다.,5,2020년 11월 12일
"챕터2 난이도좀 낮춰주세요. 마지막 단계에 마라가 공속이 너무 빠르고적들이 금별을둘러쌓아서 마라가 녹여버려요., 적들도많고 킷갓소드,킹갓갑옷까지 다 만들어서금별한테썻는데 못 깼어요....:; 캐릭도 못얻었고 너무 힘들어요...::;;",3,2020년 10월 25일
와~ 누적 보상이 신의 두루마리라 써놓고 정작 다모으니 일반두루마리로 바꿔주는 밑장빼기 기술에 감탄하게 되네요~ 열받아서 모았던 보석 털어서 신의두르마리 4회분 질러보고 신케릭 1도 안나오는거보고 역시나.. 하는생각에 이만 접습니다.,1,2021년 1월 6일
게임은 정말재밌습니다 하지만 폰이 뜨거워져서 휴대폰을 못만지겠더라구요.. 그점 고칠수 없나요?..+휴대폰 터질듯이 발열돼었습니다..1편 끝나고나면 뜨거워서 못만지고 나갔다들어왔다 들낙해야지 플레이할수있습니다..,1,2021년 7월 17일
게임 와중에 튕기는데요 고기가 자꾸 사용이 되어서 이렇게 올립니다. 제가 10라운드 이상 진행을 하였는데 나가진상태로 아무런 보상이없이 손해만 발생하였다는 것에 대해서 조금 그렇습니다.,1,2020년 10월 23일
비슷한 게임들이 그렇듯이 초반엔 재밌다가 점점 깨기 힘들어지면서 재미없어지고 잘 안하게돼요. 한판? 끝내는데에 시간이 좀 걸리는편인데 중간에 나갔다오면 그판은 날라가는거라 끝날때까지 계속해야돼요.,4,2020년 11월 9일
"게임 진짜 재밌어보이는데, 플레이를 하지못하면 그림의 떡 아닌가요? 아니 로그인이 안되면 어떻게 플레이를 하라는건지... (지웠다 까니 들어가지네요. 어썸피스 충성충성)",5,2020년 10월 20일
제가좋아하는 종류의게임입니다. 어썸피스에서 출시하게될준 몰랐는데... 개인적으론 에반 렙을올리면 좋을것같습니다. 초보분들에겐 너무 좋거든요! 그리고 신캐안나오죠? 안나오더라도 걱정하지말고 하세요! 충분히 스테이지5까지갑니다! 전 신캐 뽑으로 노가다해야겠네요 그럼 안녕히~!*신캐 나왔네요! 열심히 노력하시면 열분들도 얻을수 있을거에용!,5,2021년 2월 23일
와 제가 좋아하는 어썸피스에서 만든게임이라 재미도 2배!! 캐릭터마다 개성이 다양하고 캐릭터가 금방금방 추가되네요 ㅎ 드디어 챕터 4 난이도 5로 클리어!,5,2020년 11월 11일
